Invoice Number,UID,LogType,Box ID,Scanned At,Updated At,Scanned By,Product Name,Batch Code,Size,Manufactured At,Expiry At,To,From,Remarks,Entry Type,Active,Organization,Company,Warehouse,Customer Code,Customer Name,SalesReturn,ReturnedFromSameCustomer,UniqueBoxId
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-8BB-X4N,10-03-2025 16:46:33,10-03-2025 16:46:34,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-8BB-X4N
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-8U7-AQ2,10-03-2025 16:46:34,10-03-2025 16:46:35,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-8U7-AQ2
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CM7-PYX,10-03-2025 16:46:51,10-03-2025 16:46:51,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CM7-PYX
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-8UC-HPV,10-03-2025 16:46:55,10-03-2025 16:46:55,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-8UC-HPV
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-ADO-XA6,10-03-2025 16:47:07,10-03-2025 16:47:07,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-ADO-XA6
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-A68-O25,10-03-2025 16:47:08,10-03-2025 16:47:08,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-A68-O25
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CWU-RJM,10-03-2025 16:47:17,10-03-2025 16:47:17,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CWU-RJM
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C3M-HTB,10-03-2025 16:47:18,10-03-2025 16:47:18,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C3M-HTB
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-8HR-2B9,10-03-2025 16:47:48,10-03-2025 16:47:48,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-8HR-2B9
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CCH-DC0,10-03-2025 16:47:49,10-03-2025 16:47:49,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CCH-DC0
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C5K-YGC,10-03-2025 16:48:00,10-03-2025 16:48:00,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C5K-YGC
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-AWS-3VP,10-03-2025 16:48:01,10-03-2025 16:48:01,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-AWS-3VP
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CWP-WQV,10-03-2025 16:48:05,10-03-2025 16:48:06,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CWP-WQV
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-A4Q-81S,10-03-2025 16:48:06,10-03-2025 16:48:07,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-A4Q-81S
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-A82-96E,10-03-2025 16:48:36,10-03-2025 16:48:36,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-A82-96E
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-8R8-L45,10-03-2025 16:48:37,10-03-2025 16:48:37,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-8R8-L45
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-A6M-2IY,10-03-2025 16:48:52,10-03-2025 16:48:52,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-A6M-2IY
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-AE2-QZA,10-03-2025 16:48:54,10-03-2025 16:48:54,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-AE2-QZA
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CLT-T9D,10-03-2025 16:49:43,10-03-2025 16:49:44,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CLT-T9D
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C38-7NH,10-03-2025 16:49:45,10-03-2025 16:49:45,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C38-7NH
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-AUJ-UTL,10-03-2025 16:49:48,10-03-2025 16:49:48,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-AUJ-UTL
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-8EM-H9J,10-03-2025 16:49:49,10-03-2025 16:49:49,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-8EM-H9J
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C32-1EF,10-03-2025 16:50:12,10-03-2025 16:50:12,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C32-1EF
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-AZH-93K,10-03-2025 16:50:13,10-03-2025 16:50:13,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-AZH-93K
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CCE-T1Z,10-03-2025 16:50:38,10-03-2025 16:50:38,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CCE-T1Z
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CDU-8LC,10-03-2025 16:50:39,10-03-2025 16:50:40,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CDU-8LC
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-BG1-07B,10-03-2025 16:51:17,10-03-2025 16:51:17,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-BG1-07B
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C08-W7T,10-03-2025 16:51:17,10-03-2025 16:51:18,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C08-W7T
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-88I-X01,10-03-2025 16:51:34,10-03-2025 16:51:35,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-88I-X01
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CX9-K46,10-03-2025 16:51:36,10-03-2025 16:51:36,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CX9-K46
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C4B-0A5,10-03-2025 16:51:45,10-03-2025 16:51:46,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C4B-0A5
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-B0I-01R,10-03-2025 16:51:46,10-03-2025 16:51:47,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-B0I-01R
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-C2H-70U,10-03-2025 16:52:17,10-03-2025 16:52:18,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-C2H-70U
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CNZ-JJ8,10-03-2025 16:52:20,10-03-2025 16:52:20,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CNZ-JJ8
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CRV-CTP,10-03-2025 16:52:40,10-03-2025 16:52:41,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CRV-CTP
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CA8-013,10-03-2025 16:52:42,10-03-2025 16:52:42,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CA8-013
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CXO-ACM,10-03-2025 16:52:51,10-03-2025 16:52:51,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CXO-ACM
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CA8-6OK,10-03-2025 16:52:52,10-03-2025 16:52:52,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CA8-6OK
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CNW-VK9,10-03-2025 16:53:44,10-03-2025 16:53:44,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CNW-VK9
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-CNW-H7S,10-03-2025 16:53:46,10-03-2025 16:53:46,8956048215,CORAGEN,0000195694,60ML,07/06/2024,06/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-CNW-H7S
